model,dataset_idx,task,source,answer,media,prompt,response,layer_idx,image_ratio,prompt_ratio,gen_ratio
Zhoues/RoboRefer-2B-SFT,51,Count,ADE20K,(C),/tmp/tmp3nyiy03k.png,"How many dividers are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",(A) 3,25,0.62646484375,0.359130859375,0.0145263671875
Zhoues/RoboRefer-2B-SFT,51,Count,ADE20K,(C),/tmp/tmp3nyiy03k.png,"How many dividers are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",(A) 3,26,0.57275390625,0.385498046875,0.0413818359375
Zhoues/RoboRefer-2B-SFT,51,Count,ADE20K,(C),/tmp/tmp3nyiy03k.png,"How many dividers are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",(A) 3,27,0.51611328125,0.406982421875,0.07708740234375
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,0,nan,nan,nan
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,1,0.125,0.81005859375,0.06494140625
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,2,0.385009765625,0.556640625,0.05828857421875
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,3,0.32275390625,0.61376953125,0.06365966796875
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,4,0.39453125,0.53564453125,0.0699462890625
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,5,0.411865234375,0.5341796875,0.053863525390625
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,6,0.371337890625,0.564453125,0.06402587890625
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,7,0.5263671875,0.44287109375,0.03057861328125
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,8,0.355712890625,0.481689453125,0.1627197265625
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,9,0.436279296875,0.489013671875,0.07464599609375
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,10,0.310791015625,0.630859375,0.058380126953125
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,11,0.392578125,0.54638671875,0.06085205078125
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,12,0.391845703125,0.48046875,0.12744140625
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,13,0.332763671875,0.58349609375,0.08343505859375
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,14,0.25341796875,0.73095703125,0.015625
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,15,0.3212890625,0.5732421875,0.10540771484375
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,16,0.09222412109375,0.74462890625,0.1629638671875
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,17,0.07843017578125,0.88427734375,0.037384033203125
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,18,0.344482421875,0.55810546875,0.0975341796875
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,19,0.4833984375,0.4873046875,0.0293121337890625
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,20,0.399169921875,0.57177734375,0.0287933349609375
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,21,0.609375,0.344970703125,0.04571533203125
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,22,0.432373046875,0.560546875,0.0069427490234375
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,23,0.501953125,0.388916015625,0.10931396484375
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,24,0.61669921875,0.265869140625,0.1173095703125
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,25,0.58984375,0.401123046875,0.0090484619140625
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,26,0.56494140625,0.403076171875,0.03204345703125
Zhoues/RoboRefer-2B-SFT,52,Count,ADE20K,(F),/tmp/tmpp1uufuan.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 6
(C) 5
(D) 3
(E) 0
(F) 4",(A) 2,27,0.437255859375,0.48681640625,0.07598876953125
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,0,0.05731201171875,0.52197265625,0.4208984375
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,1,0.1241455078125,0.77490234375,0.10101318359375
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,2,0.53662109375,0.4404296875,0.0230255126953125
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,3,0.481201171875,0.482666015625,0.036285400390625
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,4,0.488037109375,0.453857421875,0.057952880859375
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,5,0.529296875,0.423828125,0.047119140625
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,6,0.425537109375,0.5283203125,0.0460205078125
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,7,0.5458984375,0.43115234375,0.023101806640625
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,8,0.415283203125,0.43798828125,0.1466064453125
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,9,0.5087890625,0.42578125,0.0654296875
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,10,0.302978515625,0.63671875,0.06036376953125
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,11,0.4228515625,0.51220703125,0.0648193359375
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,12,0.47265625,0.3984375,0.1287841796875
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,13,0.4150390625,0.5390625,0.045989990234375
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,14,0.21142578125,0.7822265625,0.006549835205078125
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,15,0.3388671875,0.56298828125,0.09808349609375
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,16,0.1397705078125,0.68017578125,0.1800537109375
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,17,0.12060546875,0.8486328125,0.0309600830078125
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,18,0.302734375,0.61376953125,0.08343505859375
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,19,0.50048828125,0.483642578125,0.0158538818359375
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,20,0.471923828125,0.51025390625,0.0178680419921875
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,21,0.65966796875,0.291015625,0.0491943359375
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,22,0.405029296875,0.59130859375,0.003620147705078125
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,23,0.486572265625,0.416748046875,0.0966796875
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,24,0.587890625,0.301513671875,0.1103515625
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,25,0.55078125,0.436767578125,0.01242828369140625
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,26,0.47802734375,0.46484375,0.05682373046875
Zhoues/RoboRefer-2B-SFT,53,Count,ADE20K,(C),/tmp/tmp755hbka_.png,"How many irons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",(C) 1,27,0.484130859375,0.45947265625,0.05657958984375
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,0,nan,nan,nan
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,1,0.147216796875,0.78857421875,0.0640869140625
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,2,0.416748046875,0.5263671875,0.05657958984375
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,3,0.363037109375,0.5712890625,0.06597900390625
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,4,0.4111328125,0.5205078125,0.06842041015625
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,5,0.413818359375,0.53369140625,0.05224609375
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,6,0.38623046875,0.5400390625,0.073974609375
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,7,0.52880859375,0.43896484375,0.03192138671875
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,8,0.379150390625,0.45703125,0.1639404296875
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,9,0.443603515625,0.48046875,0.07586669921875
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,10,0.331298828125,0.60986328125,0.059112548828125
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,11,0.396484375,0.5458984375,0.0574951171875
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,12,0.409912109375,0.45556640625,0.134521484375
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,13,0.34814453125,0.5791015625,0.07269287109375
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,14,0.2498779296875,0.73681640625,0.01336669921875
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,15,0.340576171875,0.55517578125,0.104248046875
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,16,0.1495361328125,0.70556640625,0.14501953125
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,17,0.1295166015625,0.8291015625,0.0416259765625
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,18,0.361328125,0.544921875,0.09356689453125
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,19,0.493408203125,0.478759765625,0.02789306640625
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,20,0.421142578125,0.5419921875,0.03656005859375
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,21,0.62939453125,0.328857421875,0.0416259765625
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,22,0.455322265625,0.537109375,0.007472991943359375
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,23,0.5283203125,0.367431640625,0.10430908203125
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,24,0.6240234375,0.26416015625,0.11175537109375
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,25,0.62939453125,0.362060546875,0.00839996337890625
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,26,0.591796875,0.376220703125,0.032196044921875
Zhoues/RoboRefer-2B-SFT,54,Count,ADE20K,(D),/tmp/tmpx71vtzs0.png,"How many doors are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",(A) 3,27,0.485595703125,0.4375,0.07708740234375
Zhoues/RoboRefer-2B-SFT,55,Count,ADE20K,(B),/tmp/tmpr6w89wss.png,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",(D) 1,0,0.234619140625,0.43994140625,0.325439453125
Zhoues/RoboRefer-2B-SFT,55,Count,ADE20K,(B),/tmp/tmpr6w89wss.png,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",(D) 1,1,0.09234619140625,0.826171875,0.0814208984375
Zhoues/RoboRefer-2B-SFT,55,Count,ADE20K,(B),/tmp/tmpr6w89wss.png,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",(D) 1,2,0.51318359375,0.42041015625,0.0662841796875
Zhoues/RoboRefer-2B-SFT,55,Count,ADE20K,(B),/tmp/tmpr6w89wss.png,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",(D) 1,3,0.458984375,0.4951171875,0.04608154296875
Zhoues/RoboRefer-2B-SFT,55,Count,ADE20K,(B),/tmp/tmpr6w89wss.png,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",(D) 1,4,0.50146484375,0.442138671875,0.056396484375
Zhoues/RoboRefer-2B-SFT,55,Count,ADE20K,(B),/tmp/tmpr6w89wss.png,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",(D) 1,5,0.53955078125,0.4140625,0.04656982421875
Zhoues/RoboRefer-2B-SFT,55,Count,ADE20K,(B),/tmp/tmpr6w89wss.png,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",(D) 1,6,0.42822265625,0.5224609375,0.049560546875
Zhoues/RoboRefer-2B-SFT,55,Count,ADE20K,(B),/tmp/tmpr6w89wss.png,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",(D) 1,7,0.54345703125,0.42919921875,0.0275421142578125
Zhoues/RoboRefer-2B-SFT,55,Count,ADE20K,(B),/tmp/tmpr6w89wss.png,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",(D) 1,8,0.42138671875,0.4248046875,0.1541748046875
Zhoues/RoboRefer-2B-SFT,55,Count,ADE20K,(B),/tmp/tmpr6w89wss.png,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",(D) 1,9,0.5419921875,0.396484375,0.06134033203125
Zhoues/RoboRefer-2B-SFT,55,Count,ADE20K,(B),/tmp/tmpr6w89wss.png,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",(D) 1,10,0.364013671875,0.58349609375,0.05242919921875
Zhoues/RoboRefer-2B-SFT,55,Count,ADE20K,(B),/tmp/tmpr6w89wss.png,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",(D) 1,11,0.38818359375,0.55615234375,0.05584716796875
Zhoues/RoboRefer-2B-SFT,55,Count,ADE20K,(B),/tmp/tmpr6w89wss.png,"How many windows are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",(D) 1,12,0.399169921875,0.460693359375,0.139892578125
